GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1101776287,20230512,202305,2023,2023.3616,RUSGOV,RUSSIA,RUS,,,,,GOV,,,LEG,PARLIAMENT,,,,,,LEG,,,0,112,112,11,3,-2.0,2,1,2,-0.67567567567568,1,Russia,RS,RS,,60.0,100.0,RS,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346.0,-25.7069,28.2294,-1273769,20230512003000,https://www.msn.com/en-za/news/others/us-ambassador-lashes-out-at-anc-government-for-providing-arms-and-ammunition-to-russia/ar-AA1b48eU
1101776386,20230512,202305,2023,2023.3616,UKR,UKRAINE,UKR,,,,,,,,IGOJUDICC,INTERNATIONAL CRIMINAL COURT,,ICC,,,,IGO,JUD,,0,173,173,17,4,-5.0,2,1,2,-2.75665399239544,4,"Novorossiysk, Krasnodarskiy Kray, Russia",RS,RS38,25065,44.7244,37.7675,-2970141,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230512003000,https://www.thesunchronicle.com/news/nation_world/us-ambassador-accuses-south-africa-of-providing-weapons-ammo-to-russia/article_b1fa2121-cd7b-5d6c-94f9-f780a2a6f0f1.html
1101776847,20230512,202305,2023,2023.3616,USAGOV,US AMBASSADOR,USA,,,,,GOV,,,RUS,RUSSIA,RUS,,,,,,,,1,72,72,7,2,8.3,5,1,5,-2.75665399239544,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Novorossiysk, Krasnodarskiy Kray, Russia",RS,RS38,25065,44.7244,37.7675,-2970141,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230512003000,https://www.thesunchronicle.com/news/nation_world/us-ambassador-accuses-south-africa-of-providing-weapons-ammo-to-russia/article_b1fa2121-cd7b-5d6c-94f9-f780a2a6f0f1.html
1101776849,20230512,202305,2023,2023.3616,USAGOV,THE US,USA,,,,,GOV,,,RUS,RUSSIA,RUS,,,,,,,,1,112,112,11,3,-2.0,4,1,4,-6.32054176072235,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346.0,-25.7069,28.2294,-1273769,20230512003000,https://www.theguardian.com/world/2023/may/12/russia-ukraine-war-at-a-glance-what-we-know-on-day-443-of-the-invasion
1102014984,20230513,202305,2023,2023.3644,RUSMED,RUSSIA,RUS,,,,,MED,,,MED,JOURNALIST,,,,,,MED,,,0,13,13,1,1,0.4,2,1,2,-3.8659793814433,1,Russia,RS,RS,,60.0,100.0,RS,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346.0,-25.7069,28.2294,-1273769,20230513003000,https://www.peacefmonline.com/pages/local/news/202305/487410.php
1102015229,20230513,202305,2023,2023.3644,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,150,150,15,4,-7.2,2,1,2,-3.8659793814433,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Russia,RS,RS,,60.0,100.0,RS,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346.0,-25.7069,28.2294,-1273769,20230513003000,https://www.peacefmonline.com/pages/local/news/202305/487410.php
1102015386,20230513,202305,2023,2023.3644,USA,UNITED STATES,USA,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,150,150,15,4,-7.2,2,1,2,-3.8659793814433,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Russia,RS,RS,,60.0,100.0,RS,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346.0,-25.7069,28.2294,-1273769,20230513003000,https://www.peacefmonline.com/pages/local/news/202305/487410.php
1102312436,20230515,202305,2023,2023.3699,AFR,AFRICA,AFR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,112,112,11,3,-2.0,8,1,8,3.02197802197802,1,South Africa,SF,SF,,-30.0,26.0,SF,1,Russia,RS,RS,,60.0,100.0,RS,1,South Africa,SF,SF,,-30.0,26.0,SF,20230515003000,http://www.thestandard.co.zw/international/article/200011570/us-ambassador-to-south-africa-apologises-for-russia-arms-sales-comments
1102313417,20230515,202305,2023,2023.3699,USAGOV,US AMBASSADOR,USA,,,,,GOV,,,RUS,RUSSIA,RUS,,,,,,,,1,55,55,5,1,7.0,10,1,10,3.02197802197802,1,South Africa,SF,SF,,-30.0,26.0,SF,1,Russia,RS,RS,,60.0,100.0,RS,1,South Africa,SF,SF,,-30.0,26.0,SF,20230515003000,http://www.thestandard.co.zw/international/article/200011570/us-ambassador-to-south-africa-apologises-for-russia-arms-sales-comments
1102545880,20230516,202305,2023,2023.3726,MIL,MILITARY,,,,,,MIL,,,ZAF,SOUTH AFRICAN,ZAF,,,,,,,,0,40,40,4,1,1.0,2,1,2,-3.63086232980333,1,South Africa,SF,SF,,-30.0,26.0,SF,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,South Africa,SF,SF,,-30.0,26.0,SF,20230516003000,https://www.theguardian.com/world/2023/may/16/russia-ukraine-war-at-a-glance-what-we-know-on-day-447-of-the-invasion
1102546780,20230516,202305,2023,2023.3726,ZAF,SOUTH AFRICAN,ZAF,,,,,,,,MIL,MILITARY,,,,,,MIL,,,0,40,40,4,1,1.0,2,1,2,-3.63086232980333,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,South Africa,SF,SF,,-30.0,26.0,SF,1,South Africa,SF,SF,,-30.0,26.0,SF,20230516003000,https://www.theguardian.com/world/2023/may/16/russia-ukraine-war-at-a-glance-what-we-know-on-day-447-of-the-invasion
1104831767,20230526,202305,2023,2023.4,AFR,AFRICA,AFR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,40,40,4,1,1.0,4,1,4,5.4820415879017,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,1,Russia,RS,RS,,60.0,100.0,RS,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230526003000,https://www.nigeriasun.com/news/273843234/jaishankar-meets-russian-envoy-asserts-taking-intergovernmental-commission-for-trade-framework-talks-to-higher-level
1104833242,20230526,202305,2023,2023.4,RUS,RUSSIA,RUS,,,,,,,,AFR,AFRICA,AFR,,,,,,,,1,40,40,4,1,1.0,2,1,2,5.4820415879017,1,Russia,RS,RS,,60.0,100.0,RS,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230526003000,https://www.nigeriasun.com/news/273843234/jaishankar-meets-russian-envoy-asserts-taking-intergovernmental-commission-for-trade-framework-talks-to-higher-level
1105753960,20230531,202305,2023,2023.4137,RUS,RUSSIA,RUS,,,,,,,,RUSMED,RUSSIA,RUS,,,,,MED,,,0,20,20,2,1,3.0,6,5,6,-5.73888091822095,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,South Africa,SF,SF,,-30.0,26.0,SF,20230531003000,https://www.busseltonmail.com.au/story/8216254/drone-strikes-hit-capitals-of-ukraine-and-russia/?cs=2826
1105753969,20230531,202305,2023,2023.4137,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,72,72,7,2,8.3,6,5,6,-5.73888091822095,1,South Africa,SF,SF,,-30.0,26.0,SF,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,South Africa,SF,SF,,-30.0,26.0,SF,20230531003000,https://www.busseltonmail.com.au/story/8216254/drone-strikes-hit-capitals-of-ukraine-and-russia/?cs=2826
1106771560,20230605,202306,2023,2023.4247,RUSGOV,RUSSIA,RUS,,,,,GOV,,,,,,,,,,,,,1,36,36,3,1,4.0,10,1,10,-1.7309205350118,1,Russia,RS,RS,,60.0,100.0,RS,0,,,,,,,,1,South Africa,SF,SF,,-30.0,26.0,SF,20230605003000,https://english.ahram.org.eg/News/502317.aspx
1107477871,20230608,202306,2023,2023.4329,RUS,RUSSIA,RUS,,,,,,,,ZAFGOV,CAPE TOWN,ZAF,,,,,GOV,,,1,40,40,4,1,1.0,1,1,1,0.10615711252654,1,Russia,RS,RS,,60.0,100.0,RS,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230608003000,https://www.tribuneindia.com/news/comment/preventing-chinese-hegemony-in-expanded-brics-515081
1107720611,20230609,202306,2023,2023.4356,UKR,UKRAINE,UKR,,,,,,,,MED,MEDIA,,,,,,MED,,,0,10,10,1,1,0.0,2,1,2,-0.55679287305122,4,"Petersburg, Sankt-Peterburg, Russia",RS,RS66,25095,59.8944,30.2642,-2996338,4,"Brenthurst, Gauteng, South Africa",SF,SF06,77339,-26.2495,28.3709,-1215433,4,"Brenthurst, Gauteng, South Africa",SF,SF06,77339.0,-26.2495,28.3709,-1215433,20230609003000,https://www.theglobeandmail.com/world/article-african-leaders-plan-peace-mission-to-ukraine-and-russia-defying/
1108435136,20230613,202306,2023,2023.4466,AFR,AFRICA,AFR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,18,18,1,1,3.4,8,1,8,-1.49253731343284,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,1,Russia,RS,RS,,60.0,100.0,RS,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230613003000,https://www.nytimes.com/2023/06/12/world/africa/south-africa-russia-us-lawmakers.html
1109543243,20230618,202306,2023,2023.4603,AFR,AFRICA,AFR,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,10,10,1,1,0.0,2,1,2,-1.83150183150183,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,South Africa,SF,SF,,-30.0,26.0,SF,1,South Africa,SF,SF,,-30.0,26.0,SF,20230618003000,https://www.ndtv.com/world-news/vladimir-putin-rebuts-key-elements-of-african-leaders-peace-plan-for-ukraine-war-4130549
1109677873,20230619,202306,2023,2023.463,RUS,RUSSIA,RUS,,,,,,,,ZAF,SOUTH AFRICAN,ZAF,,,,,,,,1,40,40,4,1,1.0,5,1,5,0.0,1,Russia,RS,RS,,60.0,100.0,RS,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346.0,-25.7069,28.2294,-1273769,20230619003000,https://www.msn.com/en-za/news/others/ukraine-peace-deal-cannot-reward-russia-the-aggressor-cautions-french-foreign-minister/ar-AA1cIA98
1109677874,20230619,202306,2023,2023.463,RUS,RUSSIA,RUS,,,,,,,,ZAFGOV,NALEDI PANDOR,ZAF,,,,,GOV,,,1,40,40,4,1,1.0,2,1,2,0.0,1,Russia,RS,RS,,60.0,100.0,RS,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346.0,-25.7069,28.2294,-1273769,20230619003000,https://www.msn.com/en-za/news/others/ukraine-peace-deal-cannot-reward-russia-the-aggressor-cautions-french-foreign-minister/ar-AA1cIA98
1109678153,20230619,202306,2023,2023.463,ZAF,SOUTH AFRICAN,ZAF,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,40,40,4,1,1.0,5,1,5,0.0,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,1,Russia,RS,RS,,60.0,100.0,RS,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346.0,-25.7069,28.2294,-1273769,20230619003000,https://www.msn.com/en-za/news/others/ukraine-peace-deal-cannot-reward-russia-the-aggressor-cautions-french-foreign-minister/ar-AA1cIA98
1109678160,20230619,202306,2023,2023.463,ZAFGOV,NALEDI PANDOR,ZAF,,,,,GOV,,,RUS,RUSSIA,RUS,,,,,,,,1,40,40,4,1,1.0,2,1,2,0.0,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,1,Russia,RS,RS,,60.0,100.0,RS,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346.0,-25.7069,28.2294,-1273769,20230619003000,https://www.msn.com/en-za/news/others/ukraine-peace-deal-cannot-reward-russia-the-aggressor-cautions-french-foreign-minister/ar-AA1cIA98
1111372343,20230627,202306,2023,2023.4849,RUS,RUSSIA,RUS,,,,,,,,AFR,AFRICA,AFR,,,,,,,,1,160,160,16,4,-4.0,2,1,2,-3.70843989769821,1,Russia,RS,RS,,60.0,100.0,RS,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346.0,-25.7069,28.2294,-1273769,20230627003000,https://www.dailymaverick.co.za/article/2023-06-26-rise-of-friend-shoring-highlighted-in-unctad-report-raises-red-flag-on-sas-perceived-russia-stance/
1111372344,20230627,202306,2023,2023.4849,RUS,RUSSIA,RUS,,,,,,,,AFR,AFRICA,AFR,,,,,,,,1,160,160,16,4,-4.0,2,1,2,-3.70843989769821,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346.0,-25.7069,28.2294,-1273769,20230627003000,https://www.dailymaverick.co.za/article/2023-06-26-rise-of-friend-shoring-highlighted-in-unctad-report-raises-red-flag-on-sas-perceived-russia-stance/
1113838904,20230610,202306,2023,2023.4384,AFRGOV,AFRICA,AFR,,,,,GOV,,,RUS,RUSSIAN,RUS,,,,,,,,0,40,40,4,1,1.0,1,1,1,-2.12014134275619,4,"Bakhmut, Nizhegorodskaya Oblast', Russia",RS,RS51,25080,56.043,44.7525,9257971,1,South Africa,SF,SF,,-30.0,26.0,SF,1,South Africa,SF,SF,,-30.0,26.0,SF,20230710003000,https://www.theguardian.com/world/2023/jul/10/russia-ukraine-war-at-a-glance-what-we-know-on-day-502-of-the-invasion
1113838906,20230610,202306,2023,2023.4384,AFRGOV,AFRICA,AFR,,,,,GOV,,,RUS,RUSSIAN,RUS,,,,,,,,0,173,173,17,4,-5.0,1,1,1,-2.12014134275619,4,"Bakhmut, Nizhegorodskaya Oblast', Russia",RS,RS51,25080,56.043,44.7525,9257971,1,South Africa,SF,SF,,-30.0,26.0,SF,1,South Africa,SF,SF,,-30.0,26.0,SF,20230710003000,https://www.theguardian.com/world/2023/jul/10/russia-ukraine-war-at-a-glance-what-we-know-on-day-502-of-the-invasion
1113838907,20230610,202306,2023,2023.4384,AFRGOV,AFRICA,AFR,,,,,GOV,,,RUS,RUSSIAN,RUS,,,,,,,,0,173,173,17,4,-5.0,4,1,4,-2.12014134275619,1,South Africa,SF,SF,,-30.0,26.0,SF,4,"Bakhmut, Nizhegorodskaya Oblast', Russia",RS,RS51,25080,56.043,44.7525,9257971,1,South Africa,SF,SF,,-30.0,26.0,SF,20230710003000,https://www.theguardian.com/world/2023/jul/10/russia-ukraine-war-at-a-glance-what-we-know-on-day-502-of-the-invasion
1113838923,20230610,202306,2023,2023.4384,RUS,RUSSIAN,RUS,,,,,,,,AFRGOV,AFRICA,AFR,,,,,GOV,,,0,40,40,4,1,1.0,1,1,1,-2.12014134275619,1,South Africa,SF,SF,,-30.0,26.0,SF,4,"Bakhmut, Nizhegorodskaya Oblast', Russia",RS,RS51,25080,56.043,44.7525,9257971,1,South Africa,SF,SF,,-30.0,26.0,SF,20230710003000,https://www.theguardian.com/world/2023/jul/10/russia-ukraine-war-at-a-glance-what-we-know-on-day-502-of-the-invasion
1115150951,20230716,202307,2023,2023.537,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,0,51,51,5,1,3.4,2,1,2,3.26086956521739,1,Russia,RS,RS,,60.0,100.0,RS,0,,,,,,,,1,South Africa,SF,SF,,-30.0,26.0,SF,20230716003000,https://www.eurasiareview.com/16072023-us-and-africa-to-strengthen-trade-through-agoa-and-private-sector-collaboration-oped/
1115726017,20230619,202306,2023,2023.463,AFR,AFRICA,AFR,,,,,,,,RUSGOV,RUSSIA,RUS,,,,,GOV,,,1,100,100,10,3,-5.0,2,1,2,-7.11111111111111,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230719003000,https://www.chron.com/news/world/article/south-african-leader-says-that-arresting-putin-if-18207192.php
1115726031,20230619,202306,2023,2023.463,ZAF,JOHANNESBURG,ZAF,,,,,,,,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,1,100,100,10,3,-5.0,1,1,1,-7.11111111111111,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230719003000,https://www.chron.com/news/world/article/south-african-leader-says-that-arresting-putin-if-18207192.php
1115726319,20230719,202307,2023,2023.5452,AFR,AFRICA,AFR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,43,43,4,1,2.8,10,1,10,-3.95010395010395,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,1,Russia,RS,RS,,60.0,100.0,RS,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230719003000,https://www.ghanamma.com/2023/07/18/arresting-vladimir-putin-in-south-africa-would-be-declaration-of-war-ramaphosa/
1115726325,20230719,202307,2023,2023.5452,AFR,AFRICA,AFR,,,,,,,,RUSGOV,RUSSIA,RUS,,,,,GOV,,,1,40,40,4,1,1.0,2,1,2,-3.95010395010395,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,1,Russia,RS,RS,,60.0,100.0,RS,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230719003000,https://www.ghanamma.com/2023/07/18/arresting-vladimir-putin-in-south-africa-would-be-declaration-of-war-ramaphosa/
1115726956,20230719,202307,2023,2023.5452,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,80,80,8,2,5.0,1,1,1,-3.95010395010395,1,Russia,RS,RS,,60.0,100.0,RS,0,,,,,,,,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230719003000,https://www.ghanamma.com/2023/07/18/arresting-vladimir-putin-in-south-africa-would-be-declaration-of-war-ramaphosa/
1115727709,20230719,202307,2023,2023.5452,RUS,RUSSIA,RUS,,,,,,,,ZAF,JOHANNESBURG,ZAF,,,,,,,,1,40,40,4,1,1.0,4,1,4,-3.95010395010395,1,Russia,RS,RS,,60.0,100.0,RS,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230719003000,https://www.ghanamma.com/2023/07/18/arresting-vladimir-putin-in-south-africa-would-be-declaration-of-war-ramaphosa/
1115727712,20230719,202307,2023,2023.5452,RUSGOV,RUSSIA,RUS,,,,,GOV,,,AFR,AFRICA,AFR,,,,,,,,1,40,40,4,1,1.0,2,1,2,-3.95010395010395,1,Russia,RS,RS,,60.0,100.0,RS,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230719003000,https://www.ghanamma.com/2023/07/18/arresting-vladimir-putin-in-south-africa-would-be-declaration-of-war-ramaphosa/
1115727713,20230719,202307,2023,2023.5452,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,ZAF,JOHANNESBURG,ZAF,,,,,,,,1,40,40,4,1,1.0,1,1,1,-3.95010395010395,1,Russia,RS,RS,,60.0,100.0,RS,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230719003000,https://www.ghanamma.com/2023/07/18/arresting-vladimir-putin-in-south-africa-would-be-declaration-of-war-ramaphosa/
1115728439,20230719,202307,2023,2023.5452,ZAF,JOHANNESBURG,ZAF,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,40,40,4,1,1.0,4,1,4,-3.95010395010395,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,1,Russia,RS,RS,,60.0,100.0,RS,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230719003000,https://www.ghanamma.com/2023/07/18/arresting-vladimir-putin-in-south-africa-would-be-declaration-of-war-ramaphosa/
1115728440,20230719,202307,2023,2023.5452,ZAF,JOHANNESBURG,ZAF,,,,,,,,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,1,40,40,4,1,1.0,1,1,1,-3.95010395010395,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,1,Russia,RS,RS,,60.0,100.0,RS,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230719003000,https://www.ghanamma.com/2023/07/18/arresting-vladimir-putin-in-south-africa-would-be-declaration-of-war-ramaphosa/
1115967410,20230720,202307,2023,2023.5479,AFR,AFRICA,AFR,,,,,,,,SDN,SUDANESE,SDN,,,,,,,,0,173,173,17,4,-5.0,1,1,1,-2.98210735586482,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346.0,-25.7069,28.2294,-1273769,20230720003000,https://voiceofvienna.org/?p=8321
1115967734,20230720,202307,2023,2023.5479,COPGOV,DEPUTY,,,,,,COP,GOV,,RUS,RUSSIA,RUS,,,,,,,,0,20,20,2,1,3.0,1,1,1,-1.27986348122867,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,1,South Africa,SF,SF,,-30.0,26.0,SF,20230720003000,https://www.dailymaverick.co.za/article/2023-07-19-putins-no-show-at-brics-summit-is-good-news-ramaphosa-desperately-needed/
1115967736,20230720,202307,2023,2023.5479,COPGOV,DEPUTY,,,,,,COP,GOV,,ZAFGOVMED,PAUL MASHATILE,ZAF,,,,,GOV,MED,,0,20,20,2,1,3.0,1,1,1,-1.27986348122867,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,1,South Africa,SF,SF,,-30.0,26.0,SF,20230720003000,https://www.dailymaverick.co.za/article/2023-07-19-putins-no-show-at-brics-summit-is-good-news-ramaphosa-desperately-needed/
1115968884,20230720,202307,2023,2023.5479,RUS,RUSSIAN,RUS,,,,,,,,AFR,AFRICA,AFR,,,,,,,,1,120,120,12,3,-4.0,4,1,4,-2.98210735586482,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346.0,-25.7069,28.2294,-1273769,20230720003000,https://voiceofvienna.org/?p=8321
1115968963,20230720,202307,2023,2023.5479,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,AFR,AFRICA,AFR,,,,,,,,1,120,120,12,3,-4.0,4,1,4,-2.98210735586482,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346.0,-25.7069,28.2294,-1273769,20230720003000,https://voiceofvienna.org/?p=8321
1116230320,20230721,202307,2023,2023.5507,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,AFR,AFRICA,AFR,,,,,,,,0,120,120,12,3,-4.0,3,1,3,-5.14559234144396,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,South Africa,SF,SF,,-30.0,26.0,SF,1,South Africa,SF,SF,,-30.0,26.0,SF,20230721003000,https://www.parisguardian.com/news/273905570/live-russia-seeks-20-year-jail-sentence-for-kremlin-critic-navalny
1116230999,20230721,202307,2023,2023.5507,ZAF,SOUTH AFRICAN,ZAF,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,20,20,2,1,3.0,1,1,1,0.61728395061729,4,"Petersburg, Sankt-Peterburg, Russia",RS,RS66,25095,59.8944,30.2642,-2996338,1,Ukraine,UP,UP,,49.0,32.0,UP,1,South Africa,SF,SF,,-30.0,26.0,SF,20230721003000,https://tass.com/politics/1649781
1116231001,20230721,202307,2023,2023.5507,ZAF,SOUTH AFRICAN,ZAF,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,33,33,3,1,5.2,1,1,1,0.61728395061729,4,"Petersburg, Sankt-Peterburg, Russia",RS,RS66,25095,59.8944,30.2642,-2996338,1,Ukraine,UP,UP,,49.0,32.0,UP,1,South Africa,SF,SF,,-30.0,26.0,SF,20230721003000,https://tass.com/politics/1649781
1116905116,20230725,202307,2023,2023.5616,AFR,AFRICA,AFR,,,,,,,,RUS,MOSCOW,RUS,,,,,,,,0,40,40,4,1,1.0,6,1,6,-0.96491228070175,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
